cycle,state,stage,answer,candidate_name,candidate_party,pct
2020,New York,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,New York,general,Trump,Donald Trump,REP,35.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Nevada,general,Trump,Donald Trump,REP,48.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Nevada,general,Trump,Donald Trump,REP,49.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,New Mexico,general,Trump,Donald Trump,REP,42.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,New Mexico,general,Trump,Donald Trump,REP,42.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,59.0
2020,New Jersey,general,Trump,Donald Trump,REP,38.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,59.0
2020,New Jersey,general,Trump,Donald Trump,REP,39.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,New Hampshire,general,Trump,Donald Trump,REP,45.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,New Hampshire,general,Trump,Donald Trump,REP,46.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Nebraska,general,Trump,Donald Trump,REP,54.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Nebraska,general,Trump,Donald Trump,REP,55.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,North Dakota,general,Trump,Donald Trump,REP,58.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,North Dakota,general,Trump,Donald Trump,REP,59.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Montana,general,Trump,Donald Trump,REP,52.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Montana,general,Trump,Donald Trump,REP,52.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Mississippi,general,Trump,Donald Trump,REP,55.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,37.0
2020,Mississippi,general,Trump,Donald Trump,REP,61.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Missouri,general,Trump,Donald Trump,REP,54.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Missouri,general,Trump,Donald Trump,REP,54.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Minnesota,general,Trump,Donald Trump,REP,42.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Minnesota,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Michigan,general,Trump,Donald Trump,REP,44.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,46.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,41.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,42.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,66.0
2020,Maryland,general,Trump,Donald Trump,REP,30.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,65.0
2020,Maryland,general,Trump,Donald Trump,REP,32.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,68.0
2020,Massachusetts,general,Trump,Donald Trump,REP,29.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,69.0
2020,Massachusetts,general,Trump,Donald Trump,REP,29.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,Louisiana,general,Trump,Donald Trump,REP,58.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,35.0
2020,Louisiana,general,Trump,Donald Trump,REP,62.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Kentucky,general,Trump,Donald Trump,REP,58.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Kentucky,general,Trump,Donald Trump,REP,59.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Kansas,general,Trump,Donald Trump,REP,53.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Kansas,general,Trump,Donald Trump,REP,54.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,54.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,54.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,58.0
2020,Illinois,general,Trump,Donald Trump,REP,39.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,58.0
2020,Illinois,general,Trump,Donald Trump,REP,40.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Idaho,general,Trump,Donald Trump,REP,57.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Idaho,general,Trump,Donald Trump,REP,58.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Iowa,general,Trump,Donald Trump,REP,49.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Iowa,general,Trump,Donald Trump,REP,50.0
2020,Hawaii,general,Biden,Joseph R. Biden Jr.,DEM,65.0
2020,Hawaii,general,Trump,Donald Trump,REP,31.0
2020,Hawaii,general,Biden,Joseph R. Biden Jr.,DEM,66.0
2020,Hawaii,general,Trump,Donald Trump,REP,31.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Florida,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,50.0
2020,Delaware,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Delaware,general,Trump,Donald Trump,REP,37.0
2020,Delaware,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,Delaware,general,Trump,Donald Trump,REP,38.0
2020,District of Columbia,general,Biden,Joseph R. Biden Jr.,DEM,92.0
2020,District of Columbia,general,Trump,Donald Trump,REP,6.0
2020,District of Columbia,general,Biden,Joseph R. Biden Jr.,DEM,94.0
2020,District of Columbia,general,Trump,Donald Trump,REP,5.0
2020,Connecticut,general,Biden,Joseph R. Biden Jr.,DEM,61.0
2020,Connecticut,general,Trump,Donald Trump,REP,37.0
2020,Connecticut,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,Connecticut,general,Trump,Donald Trump,REP,38.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,Colorado,general,Trump,Donald Trump,REP,41.0
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Colorado,general,Trump,Donald Trump,REP,43.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,California,general,Trump,Donald Trump,REP,36.0
2020,California,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,California,general,Trump,Donald Trump,REP,36.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Arizona,general,Trump,Donald Trump,REP,45.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Arizona,general,Trump,Donald Trump,REP,47.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,Arkansas,general,Trump,Donald Trump,REP,58.0
2020,Arkansas,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,Arkansas,general,Trump,Donald Trump,REP,61.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,Alabama,general,Trump,Donald Trump,REP,58.0
2020,Alabama,general,Biden,Joseph R. Biden Jr.,DEM,36.0
2020,Alabama,general,Trump,Donald Trump,REP,62.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Alaska,general,Trump,Donald Trump,REP,53.0
2020,Alaska,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Alaska,general,Trump,Donald Trump,REP,53.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.28
2020,,general,Trump,Donald Trump,REP,42.5
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.03
2020,,general,Trump,Donald Trump,REP,42.24
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.29
2020,,general,Trump,Donald Trump,REP,42.8
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Georgia,general,Trump,Donald Trump,REP,45.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Georgia,general,Trump,Donald Trump,REP,49.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,43.6
2020,North Carolina,general,Trump,Donald Trump,REP,48.0
2020,North Carolina,general,Jorgensen,Jo Jorgensen,LIB,1.9
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,48.1
2020,Arizona,general,Trump,Donald Trump,REP,50.4
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,47.5
2020,North Carolina,general,Trump,Donald Trump,REP,49.5
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,50.6
2020,Wisconsin,general,Trump,Donald Trump,REP,48.7
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,48.8
2020,Michigan,general,Trump,Donald Trump,REP,46.7
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,1.7
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,47.4
2020,Pennsylvania,general,Trump,Donald Trump,REP,48.7
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,1.3
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,47.3
2020,Texas,general,Trump,Donald Trump,REP,50.0
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,46.1
2020,Georgia,general,Trump,Donald Trump,REP,48.3
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,48.3
2020,Michigan,general,Trump,Donald Trump,REP,45.9
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,45.8
2020,Michigan,general,Trump,Donald Trump,REP,48.3
2020,Michigan,general,Jorgensen,Jo Jorgensen,LIB,1.7
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,44.4
2020,Ohio,general,Trump,Donald Trump,REP,49.2
2020,Ohio,general,Jorgensen,Jo Jorgensen,LIB,2.1
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,48.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Florida,general,Trump,Donald Trump,REP,49.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,North Carolina,general,Trump,Donald Trump,REP,49.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,45.9
2020,Pennsylvania,general,Trump,Donald Trump,REP,47.8
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,1.4
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Wisconsin,general,Trump,Donald Trump,REP,46.0
2020,Wisconsin,general,Jorgensen,Jo Jorgensen,LIB,3.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,45.5
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,49.6
2020,Ohio,general,Trump,Donald Trump,REP,48.7
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,47.4
2020,Iowa,general,Trump,Donald Trump,REP,48.6
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Arizona,general,Trump,Donald Trump,REP,45.9
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,48.9
2020,Nevada,general,Trump,Donald Trump,REP,47.2
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Florida,general,Trump,Donald Trump,REP,47.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,54.3
2020,Maine,general,Trump,Donald Trump,REP,42.9
2020,Maine CD-1,general,Biden,Joseph R. Biden Jr.,DEM,57.7
2020,Maine CD-1,general,Trump,Donald Trump,REP,38.7
2020,Maine CD-2,general,Biden,Joseph R. Biden Jr.,DEM,49.8
2020,Maine CD-2,general,Trump,Donald Trump,REP,46.8
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,47.4
2020,North Carolina,general,Trump,Donald Trump,REP,47.1
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,48.8
2020,Georgia,general,Trump,Donald Trump,REP,49.4
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,48.7
2020,Texas,general,Trump,Donald Trump,REP,49.7
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.0
2020,,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.9
2020,,general,Trump,Donald Trump,REP,46.3
2020,,general,Jorgensen,Jo Jorgensen,LIB,1.5
2020,,general,Hawkins,Howie Hawkins,GRE,0.3
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,Florida,general,Trump,Donald Trump,REP,44.0
2020,Florida,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Florida,general,Hawkins,Howie Hawkins,GRE,1.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.2
2020,,general,Trump,Donald Trump,REP,44.1
2020,,general,Jorgensen,Jo Jorgensen,LIB,2.5
2020,,general,Hawkins,Howie Hawkins,GRE,0.5
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.7
2020,,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.0
2020,Pennsylvania,general,Jorgensen,Jo Jorgensen,LIB,2.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,48.4
2020,Arizona,general,Trump,Donald Trump,REP,46.1
2020,Colorado,general,Biden,Joseph R. Biden Jr.,DEM,53.8
2020,Colorado,general,Trump,Donald Trump,REP,40.9
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,51.5
2020,Florida,general,Trump,Donald Trump,REP,45.4
2020,Georgia,general,Biden,Joseph R. Biden Jr.,DEM,48.8
2020,Georgia,general,Trump,Donald Trump,REP,46.4
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Indiana,general,Trump,Donald Trump,REP,53.4
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,51.8
2020,Michigan,general,Trump,Donald Trump,REP,44.5
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,51.7
2020,Minnesota,general,Trump,Donald Trump,REP,42.4
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,42.9
2020,Missouri,general,Trump,Donald Trump,REP,52.3
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,49.1
2020,North Carolina,general,Trump,Donald Trump,REP,48.4
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,46.6
2020,Ohio,general,Trump,Donald Trump,REP,49.2
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,51.9
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.2
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,44.5
2020,South Carolina,general,Trump,Donald Trump,REP,51.1
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,48.1
2020,Texas,general,Trump,Donald Trump,REP,48.1
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,53.8
2020,Wisconsin,general,Trump,Donald Trump,REP,40.5
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.9
2020,,general,Trump,Donald Trump,REP,41.86
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.42
2020,,general,Trump,Donald Trump,REP,42.04
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.53
2020,,general,Trump,Donald Trump,REP,42.55
2020,Wyoming,general,Biden,Joseph R. Biden Jr.,DEM,33.0
2020,Wyoming,general,Trump,Donald Trump,REP,65.0
2020,Wyoming,general,Biden,Joseph R. Biden Jr.,DEM,34.0
2020,Wyoming,general,Trump,Donald Trump,REP,65.0
2020,West Virginia,general,Biden,Joseph R. Biden Jr.,DEM,32.0
2020,West Virginia,general,Trump,Donald Trump,REP,67.0
2020,West Virginia,general,Biden,Joseph R. Biden Jr.,DEM,33.0
2020,West Virginia,general,Trump,Donald Trump,REP,66.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Wisconsin,general,Trump,Donald Trump,REP,43.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Wisconsin,general,Trump,Donald Trump,REP,44.0
2020,Washington,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Washington,general,Trump,Donald Trump,REP,35.0
2020,Washington,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Washington,general,Trump,Donald Trump,REP,36.0
2020,Vermont,general,Biden,Joseph R. Biden Jr.,DEM,69.0
2020,Vermont,general,Trump,Donald Trump,REP,28.0
2020,Vermont,general,Biden,Joseph R. Biden Jr.,DEM,71.0
2020,Vermont,general,Trump,Donald Trump,REP,27.0
2020,Virginia,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,Virginia,general,Trump,Donald Trump,REP,40.0
2020,Virginia,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Virginia,general,Trump,Donald Trump,REP,42.0
2020,Utah,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Utah,general,Trump,Donald Trump,REP,54.0
2020,Utah,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Utah,general,Trump,Donald Trump,REP,55.0
2020,Tennessee,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Tennessee,general,Trump,Donald Trump,REP,53.0
2020,Tennessee,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Tennessee,general,Trump,Donald Trump,REP,55.0
2020,South Dakota,general,Biden,Joseph R. Biden Jr.,DEM,38.0
2020,South Dakota,general,Trump,Donald Trump,REP,60.0
2020,South Dakota,general,Biden,Joseph R. Biden Jr.,DEM,36.0
2020,South Dakota,general,Trump,Donald Trump,REP,62.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,South Carolina,general,Trump,Donald Trump,REP,52.0
2020,South Carolina,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,South Carolina,general,Trump,Donald Trump,REP,54.0
2020,Rhode Island,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,Rhode Island,general,Trump,Donald Trump,REP,35.0
2020,Rhode Island,general,Biden,Joseph R. Biden Jr.,DEM,62.0
2020,Rhode Island,general,Trump,Donald Trump,REP,36.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,47.0
2020,Oregon,general,Biden,Joseph R. Biden Jr.,DEM,59.0
2020,Oregon,general,Trump,Donald Trump,REP,39.0
2020,Oregon,general,Biden,Joseph R. Biden Jr.,DEM,59.0
2020,Oregon,general,Trump,Donald Trump,REP,39.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Ohio,general,Trump,Donald Trump,REP,49.0
2020,Ohio,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,Ohio,general,Trump,Donald Trump,REP,50.0
2020,New York,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,New York,general,Trump,Donald Trump,REP,34.0
2020,New York,general,Biden,Joseph R. Biden Jr.,DEM,63.0
2020,New York,general,Trump,Donald Trump,REP,35.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Nevada,general,Trump,Donald Trump,REP,48.0
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Nevada,general,Trump,Donald Trump,REP,49.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,New Mexico,general,Trump,Donald Trump,REP,43.0
2020,New Mexico,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,New Mexico,general,Trump,Donald Trump,REP,43.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,New Jersey,general,Trump,Donald Trump,REP,37.0
2020,New Jersey,general,Biden,Joseph R. Biden Jr.,DEM,60.0
2020,New Jersey,general,Trump,Donald Trump,REP,38.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,New Hampshire,general,Trump,Donald Trump,REP,46.0
2020,New Hampshire,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,New Hampshire,general,Trump,Donald Trump,REP,47.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Nebraska,general,Trump,Donald Trump,REP,55.0
2020,Nebraska,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Nebraska,general,Trump,Donald Trump,REP,56.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,41.0
2020,North Dakota,general,Trump,Donald Trump,REP,57.0
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,North Dakota,general,Trump,Donald Trump,REP,59.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,North Carolina,general,Trump,Donald Trump,REP,45.0
2020,North Carolina,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,North Carolina,general,Trump,Donald Trump,REP,47.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Montana,general,Trump,Donald Trump,REP,52.0
2020,Montana,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Montana,general,Trump,Donald Trump,REP,52.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Mississippi,general,Trump,Donald Trump,REP,55.0
2020,Mississippi,general,Biden,Joseph R. Biden Jr.,DEM,37.0
2020,Mississippi,general,Trump,Donald Trump,REP,61.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Missouri,general,Trump,Donald Trump,REP,54.0
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Missouri,general,Trump,Donald Trump,REP,54.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,54.0
2020,Minnesota,general,Trump,Donald Trump,REP,43.0
2020,Minnesota,general,Biden,Joseph R. Biden Jr.,DEM,55.0
2020,Minnesota,general,Trump,Donald Trump,REP,43.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,45.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,46.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,41.0
2020,Maine,general,Biden,Joseph R. Biden Jr.,DEM,56.0
2020,Maine,general,Trump,Donald Trump,REP,42.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,66.0
2020,Maryland,general,Trump,Donald Trump,REP,30.0
2020,Maryland,general,Biden,Joseph R. Biden Jr.,DEM,66.0
2020,Maryland,general,Trump,Donald Trump,REP,31.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,68.0
2020,Massachusetts,general,Trump,Donald Trump,REP,29.0
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,68.0
2020,Massachusetts,general,Trump,Donald Trump,REP,29.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,Louisiana,general,Trump,Donald Trump,REP,58.0
2020,Louisiana,general,Biden,Joseph R. Biden Jr.,DEM,36.0
2020,Louisiana,general,Trump,Donald Trump,REP,62.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Kentucky,general,Trump,Donald Trump,REP,58.0
2020,Kentucky,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Kentucky,general,Trump,Donald Trump,REP,59.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Kansas,general,Trump,Donald Trump,REP,53.0
2020,Kansas,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Kansas,general,Trump,Donald Trump,REP,54.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,53.0
2020,Indiana,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Indiana,general,Trump,Donald Trump,REP,54.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,58.0
2020,Illinois,general,Trump,Donald Trump,REP,39.0
2020,Illinois,general,Biden,Joseph R. Biden Jr.,DEM,57.0
2020,Illinois,general,Trump,Donald Trump,REP,41.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,40.0
2020,Idaho,general,Trump,Donald Trump,REP,58.0
2020,Idaho,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,Idaho,general,Trump,Donald Trump,REP,59.0
2020,Hawaii,general,Biden,Joseph R. Biden Jr.,DEM,64.0
